## 0101	シド
2006年のアニメ映画	10.788589
2007年の映画	10.788589
日本の特撮映画	10.788589
押井守の監督映画	10.788589
料理・食べ物・食材をテーマとした映画	10.788589
日本のアニメ映画	10.788589
日本のオムニバス映画	10.788589
Production I.G	10.788589
2012年のテレビドラマ	10.439069
9nine	10.439069
あらすじの不十分な作品記事	10.439069
アイドルを題材としたテレビドラマ	10.439069
キョンシーを題材としたフィクション作品	10.439069
テレビ東京金曜深夜1時枠の深夜ドラマ	10.439069
中国武術を題材とした作品	10.439069
変身ヒロイン	10.439069
ページサイズ順市町村ページ一覧 (大)	9.287062
健康都市連合	9.287062
山名郡	9.287062
日本の市町村	9.287062
ポーランドの食文化	9.287062
磐田郡	9.287062
袋井市	9.287062
静岡県の市町村	9.287062
ドーナツ	9.287062
イスラエルの食文化	9.287062
北米の食文化	9.287062
東北地方太平洋沖地震	9.287062
寄付	9.287062
復活祭	9.287062
行事食	9.287062
インドの宗教家	8.976745
インド史の人物	8.976745
良質な記事	8.976745
宗教・宗派の開祖	8.976745
ジャイナ教	8.976745
思想家	8.976745
1997年のシングル	8.457238
NBCユニバーサル・ジャパンの楽曲	8.457238
オリコンシングルチャート1位獲得作品	8.457238
カネボウ化粧品のコマーシャルソング	8.457238
小室哲哉が制作した楽曲	8.457238
華原朋美の楽曲	8.457238
1953年生	8.417814
人物	8.417814
能の研究者	8.417814
横浜国立大学の教員	8.417814
愛知県出身の人物	8.417814
曖昧さ回避の必要なリンクのあるページ	8.3613405
欽ちゃんの仮装大賞	8.3613405
1995年のシングル	8.298159
夏を題材とした楽曲	8.298159
シングル	8.298159
伊勢正三が制作した楽曲	8.298159
南こうせつが制作した楽曲	8.298159
1971年のテレビアニメ	8.297446
鉄道駅	8.297446
日本の鉄道駅 も	8.297446
宮城県の鉄道駅	8.297446
紙製品	8.297446
名取市の交通	8.297446
アニメ作品 せ	8.297446
仙台空港鉄道	8.297446
印刷物	8.297446
2007年開業の鉄道駅	8.297446
日本文化	8.297446
福島県	8.27554
1981年のシングル	8.27554
1990年生	8.27554
石野真子の楽曲	8.27554
会津若松市	8.27554
なかよし本誌の漫画作品	8.270792
漫画作品	8.270792
TBS系アニメの放送枠	8.266962
アニメのシリーズ	8.266962
銀河系	8.263571
天文学に関する記事	8.263571
分子雲	8.263571
電波天文学	8.263571
2012年発見の天体	8.263571
いて座	8.263571
学習雑誌	8.25384
教材	8.25384
キリスト教神学	8.25384
プロテスタント	8.25384
教会論	8.25384
武部聡志が制作した楽曲	8.251931
小松未歩の楽曲	8.251931
小松未歩が制作した楽曲	8.251931
ビーイング関連楽曲	8.251931
2004年のシングル	8.251931
NHK紅白歌合戦歌唱楽曲	8.251931
ポリドール・レコードのシングル	8.251931
松たか子の楽曲	8.251931
1999年のシングル	8.251931
松田聖子の楽曲	8.251931
ユニバーサルミュージックジャパンのシングル	8.251931
映画主題歌	8.251931
松田聖子が制作した楽曲	8.251931
2012年の音楽	8.251931
和歌山県の大学	8.24826
和歌山県の歴史	8.24826
日本の私立短期大学 (廃校)	8.24826
開校しなかった学校	8.24826
列車愛称 え	8.24355
日本の特急列車	8.24355
小田急電鉄	8.24355
2010年のシングル	8.237512
たかたかしが制作した楽曲	8.237512
パチンコ機種	8.229178
パチンコ・パチスロ	8.229178
ニューギン	8.229178
1986年の書籍	8.229178
鉄道	8.229178
日本の紀行	8.229178
鉄道の文学	8.229178
宮脇俊三	8.229178
おとぎストーリー 天使のしっぽ	8.223483
アニメ作品のディスコグラフィ	8.223483
美術家	8.221614
お笑い芸人	8.221614
お笑い芸人	8.221614
ラジオ番組のパーソナリティ・DJ	8.221614
古代日本の教育機関	8.221614
律令制の官制	8.221614
折り紙作家	8.221614
1931年生	8.221614
日本の教育者	8.221614
沖縄県	8.221614
和菓子	8.200604
山形県の菓子	8.200604
梅	8.200604
和歌山県の観光地	8.198712
和歌山県にある国指定の史跡	8.198712
大峯奥駈道	8.198712
奈良県の観光地	8.198712
奈良県にある国指定の史跡	8.198712
NHKの帯番組	8.182905
1975年のテレビアニメ	8.16829
1998年のシングル	8.168164
京都府の観光地	8.168164
舞鶴市	8.168164
著名な木	8.168164
一本桜	8.168164
パフィーの楽曲	8.168164
ホ長調の曲	8.168164
草野マサムネが制作した楽曲	8.168164
NHKラジオ第2の番組	8.168164
1989年のシングル	8.168164
エピックレコードジャパンのシングル	8.168164
第一三共	8.168164
飲料のコマーシャルソング	8.168164
1927年生	8.168164
日本の著作家	8.168164
文人	8.168164
大阪府出身の人物	8.168164
1962年のテレビ番組 (日本)	8.166739
1979年生	8.164876
スペースクラフト	8.164876
横浜市出身の人物	8.164876
児童雑誌	8.156072
1956年創刊の雑誌	8.156072
学生向け雑誌	8.156072
廃刊・休刊誌	8.156072
講談社の雑誌	8.156072
フィクションの一覧	8.150993
フィクションの天使	8.150993
天使	8.150993
福岡市の公立小学校	8.148185
戊辰戦争で戦死した人物	8.148185
新選組隊士	8.148185
博多区の学校	8.148185
博多区の歴史	8.148185
日本の公立小学校 (廃止)	8.148185
1868年没	8.148185
福岡県の学校	8.148185
1938年生	8.139889
1970年のテレビアニメ	8.139889
漫画家	8.139889
山形県出身の人物	8.139889
人名の曖昧さ回避	8.131346
ラジオNIKKEIの冠番組	8.108
ラジオNIKKEIの番組	8.108
ラジオのバラエティ番組	8.108
内容が過剰となっている記事	8.108
特別番組 (ラジオ)	8.108
2003年の書籍	8.098259
2003年のテレビ番組 (日本)	8.098259
NHKの情報・ワイドショー番組	8.098259
NHKの教養番組	8.098259
NHKの深夜番組	8.098259
三宅裕司	8.098259
さいとうちほ	8.098259
プチコミック	8.098259
漫画作品	8.098259
漫画短編集	8.098259
静岡県出身の人物	8.098259
タツノコプロの人物	8.098259
2000年没	8.098259
斯波氏	8.090467
日本の氏族	8.090467
ネコ	8.090467
ペット雑誌	8.090467
書籍	8.090467
特筆性の基準を満たしていないおそれのある記事/2012年12月	8.090467
FEEL YOUNG	8.090467
漫画作品	8.090467
秋田県の学校	8.0842495
りぼんの漫画作品	8.0842495
漫画作品	8.0842495
1914年開業の鉄道駅	8.0842495
予土線	8.0842495
四国旅客鉄道の鉄道駅	8.0842495
宇和島市の交通	8.0842495
宇和島鉄道	8.0842495
愛媛県の鉄道駅	8.0842495
日本の鉄道駅 い	8.0842495
日本国有鉄道の鉄道駅	8.0842495
イカ料理	8.0842495
乾物	8.0842495
日本の水産加工品	8.0842495
駄菓子	8.0842495
山口県	8.0842495
萩市	8.0842495
2001年のテレビドラマ	8.0842495
ケイファクトリーのテレビドラマ	8.0842495
愛の劇場	8.0842495
NHK静岡・浜松	8.0842495
小山町の歴史	8.0842495
東海・北陸地方のNHK放送送信施設	8.0842495
静岡県の放送送信所	8.0842495
備前国	8.0842495
岡山市の歴史	8.0842495
日本の荘園	8.0842495
2009年のコンピュータゲーム	8.0842495
Touch! Generations	8.0842495
能代市の教育	8.0842495
ニンテンドーDS用ソフト	8.0842495
経済を題材とした作品	8.0842495
秋田県の公立中学校	8.0842495
4コマ漫画	8.0842495
秋田県の画像提供依頼	8.0842495
クイズゲーム	8.0842495
京都府の博物館	8.0815325
日本の労働行政	8.0815325
日本の職業教育の歴史	8.0815325
木津川市の教育	8.0815325
木津川市の歴史	8.0815325
精華町の教育	8.0815325
関西文化学術研究都市	8.0815325
アートディンクのゲームソフト	8.081504
PlayStation用ソフト	8.081504
アクションゲーム	8.081504
1996年のコンピュータゲーム	8.081504
ゲームアーカイブス対応ソフト	8.081504
原始人を題材とした作品	8.081504
マーガレット	8.081504
忍者を題材にした漫画	8.081504
戦国時代 (日本)を舞台とした作品	8.081504
歴史漫画	8.081504
漫画作品	8.081504
1928年生	8.081504
1964年没	8.081504
日本の小説家	8.081504
鹿児島県出身の人物	8.081504
## 0143	facebook 退会方法
存命人物	386.6571180000001
Facebook	75.30967100000001
ソーシャル・ネットワーキング・サービス	62.055806000000004
東京都出身の人物	50.43983
人物	50.001819000000005
ソフトウェア	42.124421
神奈川県出身の人物	40.274222
企業	40.106266000000005
アメリカ合衆国の実業家	31.762136
IOSのソフトウェア	31.678627000000002
Androidのソフトウェア	31.678627000000002
孤立	30.571359
日本の写真家	30.23308
音楽	30.025499000000003
ユダヤ系アメリカ人	21.787963
アメリカ合衆国のウェブサイト	21.471258
ニューヨーク市出身の人物	21.209935
PHP	21.089627999999998
オープンソース	21.089627999999998
カリフォルニア州の企業	20.82885
日本の映画監督	20.721629999999998
企業	20.704423
特筆性の基準を満たしていないおそれのある記事/2010年12月	20.589893
特筆性の基準を満たしていないおそれのある記事/2013年9月	20.54035
漫画家	20.51475
日本の漫画家	20.51475
日本の小説家	20.51475
1979年生	20.479768
俳優	20.299167
1954年生	20.293774
1957年生	20.293774
音楽家	20.293774
インターネット	20.293073
日本の俳優	20.220703
1972年生	20.220703
1976年生	20.212780000000002
日本のタレント	20.125889
東京都中央区の企業	20.092443000000003
1964年生	20.086193
アイドル	20.053519
日本のデザイナー	20.034036
Wikifyが必要な項目/2013年7月-12月	20.013823000000002
サッカー	20.013823000000002
1970年生	20.013823000000002
台湾	20.013823000000002
日本のギタリスト	20.013823000000002
日本の実業家	19.926799000000003
特筆性の基準を満たしていないおそれのある記事/2013年11月	19.908606
1966年生	19.841109000000003
人物	19.806242
特筆性の基準を満たしていないおそれのある記事/2013年6月	19.733872
歌手	19.733872
台湾の歌手	19.733872
1987年生	19.733872
サンパウロ出身の人物	11.07984
1982年生	11.07984
ミニブログ	11.039027
Web 2.0	11.039027
NASDAQ上場企業	11.039027
映像編集・合成ソフト	11.034304
携帯電話アプリ	11.034304
1989年生	10.888776
プログラマ	10.888776
アップルのサービス	10.799763
ユダヤ人の無神論者	10.708123
1984年生	10.708123
アメリカ合衆国の無神論者	10.708123
オブジェクト指向言語	10.657397
プログラミング言語	10.657397
Twitter	10.570935
ブログソフトウェア	10.570935
コンサルタント	10.557536
出典を必要とする存命人物記事/2012年6月	10.557536
特筆性の基準を満たしていないおそれのある記事/2012年6月	10.557536
Wikifyが必要な項目/2012年1月-6月	10.557536
文京区の企業	10.557536
日本の情報・通信業	10.557536
1985年生	10.557536
ものまねタレント	10.505595
お笑い芸人	10.505595
アメリカ合衆国の脚本家	10.501812
日本の医師	10.483348
フリーウェア	10.483348
江東区の画像提供依頼	10.483348
マルチメディアソフトウェア	10.483348
東京医科歯科大学出身の人物	10.483348
コンピュータ	10.481356
情報社会	10.481356
犯罪・事件	10.481356
インターネット犯罪	10.481356
アメリカ合衆国のコンピュータゲームメーカー・ブランド	10.463382
四国地方のマスコット	10.432231
オンライン百科事典	10.432231
フリー百科事典	10.432231
仮想機械	10.432231
横浜市出身の人物	10.432231
東みよし町	10.432231
神楽	10.432231
ウェブクローラー	10.432231
ビー・バップ・ハイスクール	10.367863
1960年生	10.367863
福岡市出身の人物	10.367863
おたく	10.365468
特筆性の基準を満たしていないおそれのある記事/2014年10月	10.365468
2012年設立の企業	10.365468
リアルタイム・ウェブ	10.353767
1962年生	10.353767
日本の子役	10.353767
島根県出身の人物	10.353767
日本の脚本家	10.353767
映画監督	10.353767
Webサービス	10.353767
俳優	10.353767
出典を必要とする存命人物記事/2012年11月	10.353767
データベース管理システム	10.353767
Apacheソフトウェア財団	10.353767
NoSQLデータベース	10.353767
オフィスソフト	10.353767
アニメプロデューサー	10.345844
アニメ関係者	10.345844
特筆性の基準を満たしていないおそれのある記事/2014年8月	10.305723
七尾市	10.305723
石川県のゴルフ場	10.305723
ゴルフ	10.305723
中区 (名古屋市)	10.285833
農業	10.285833
社会問題	10.285833
愛知県の協同組合	10.285833
フードビジネス	10.285833
事業協同組合	10.285833
経営学	10.285833
ハラスメント	10.285833
DVD関連のソフト	10.244049
化粧品メーカー・ブランド	10.225507
日本の化粧品メーカー	10.225507
日本の電気機器メーカー	10.225507
1966年設立の企業	10.225507
東証一部上場企業	10.225507
