## IMINE2-J-001	cvs
オープンソース	241.53808900000004,
松本清張の小説	46.03168,0.8696045339463835
日本の都道府県知事選挙の立候補経験者	30.936932,0.8309293232897677
京丹後市	51.984943,0.9301503677030939
奄美群島の歴史	35.761967,0.9174690295444152
国民新党の国会議員	30.936932,0.903267532578875
出典のページ番号が要望されている記事	30.597143,0.9166666666666666
神戸製鋼所の人物	34.46621,0.9436033950617283
イリノイ州選出のアメリカ合衆国上院議員	30.597143,0.9569266546639231
イリノイ州上院議員	30.597143,0.961059385002286
群馬県選出の衆議院議員	37.60332,0.9888888888888888
長門市	34.46621,0.9888888888888888
福島県選出の衆議院議員	35.761967,1.0
人物の画像提供依頼	35.761967,1.0
山口県選出の衆議院議員	34.46621,1.0
内容が過剰となっている記事	34.46621,1.0
沖縄県選出の衆議院議員	30.936932,1.0
比例九州ブロック選出の衆議院議員	30.936932,1.0
中立的観点に議論ある項目	30.597143,1.0
## IMINE2-J-084	大阪都構想 結果
存命人物	704.980579,
政治	508.128145,0.0
大阪維新の会	308.08901000000003,0.05123288916484482
日本の地理	381.02272500000004,0.3947101839795526
大阪府	377.72543299999995,0.45197316904042356
都市	110.882864,0.08854166666666666
地方公務員出身の人物	210.83711599999998,0.4437417719491948
自治体再編	276.122503,0.732425174065977
政治地理学	63.262519999999995,0.19791666666666666
1950年生	121.48171300000001,0.4311621813267139
日本の実業家	100.497455,0.37491782798419404
行政区画の単位	68.011494,0.2672010809612414
経済地理学	27.451195,0.17610074266975306
建築の賞	44.413332,0.24851065783774956
反グローバリゼーション	35.811325,0.2249646560917958
日本の行政	134.086675,0.5565782705224206
特別市	68.011494,0.355897266313933
都市計画	19.542036,0.21540222192084152
日本の政治家	123.35397800000001,0.5668981481481481
大阪府	195.18030400000004,0.8182480050523543
行政学者	30.04348,0.2708333333333333
日本の都市	29.976906,0.27706254371515077
経営コンサルタント	25.0062,0.27283329727066863
都市研究者	18.787685,0.2612847222222222
公務員の不祥事	29.771877,0.30949739790821235
反共団体	35.420647,0.32962982404611807
日本のテーマ史	29.976906,0.3140134285917138
死刑存置論者	20.33287,0.28189300411522633
都市地理学	27.451195,0.3125
景観学者	24.91817,0.31176951371340234
大阪府出身の人物	133.081673,0.6796518763187538
道路	19.542036,0.3026818941279793
日本の核武装推進論者	53.550397000000004,0.4201506172135689
環境工学者	24.91817,0.3269257184392147
1948年生	55.915867,0.4311621813267139
政治	23.497923,0.3253561385459533
交通政策	21.472775,0.3197524755750004
道路交通に関する人物	20.454346,0.3222349254566222
地域	35.811325,0.375
日本の科学技術賞	23.014383,0.33248068172389844
環状道路	41.74583,0.3989701930778262
愛知県	110.863823,0.6311111111111112
アジアの首都	29.976906,0.3611757946377327
日本の都市圏	20.607086,0.3310928240856508
スポーツアナウンサー	60.693870000000004,0.4735699907305555
大阪市出身の人物	115.334492,0.6583164594228681
日本の土木技術者	39.242031,0.4035965707618671
名数5	20.607086,0.3430880330341451
1959年生	46.299313,0.4311621813267139
道路	116.84435,0.6697337962962964
1969年生	45.33907,0.4311621813267139
首都	27.451195,0.3743055555555555
日本の行政区画	91.041584,0.5875065290853329
日本の法学者	46.299313,0.4491155750020002
日本の政治学者	30.04348,0.3966988382355699
1939年生	39.829063,0.4311621813267139
1951年生	39.70085,0.4311621813267139
鉄道路線	19.542036,0.3636171905417667
1974年生	39.362312,0.4311621813267139
1972年生	37.42381,0.4311621813267139
モダニズム建築	20.15542,0.3745642408206775
1964年生	35.790405,0.4311621813267139
日本のタレント	60.03372,0.5141084327444488
1980年生	35.029102,0.4311621813267139
1954年生	34.954422,0.4311621813267139
日本の賞	23.014383,0.3973179856020662
現在進行中の選挙	53.550397000000004,0.5053240740740741
1958年生	30.04348,0.4311621813267139
京都大学出身の人物	132.735188,0.7773992924208568
日本の交通	21.472775,0.40468351709631845
近畿地方の都市圏	79.665555,0.6023284371947354
1949年生	28.544197,0.4311621813267139
未開業の鉄道	25.106785,0.42534805670135317
1945年生	26.0943,0.4311621813267139
1961年生	25.0062,0.4311621813267139
学校	46.256752000000006,0.5025462962962963
1944年生	24.91817,0.4311621813267139
兵庫県出身の人物	98.472532,0.679400189169727
アーチ橋	25.11713,0.4340969971607349
1999年創刊の雑誌	20.710203,0.4198942073924932
大阪府の地方議会議員	169.914917,0.920657124257866
1962年生	23.27006,0.45645331879429574
1995年没	20.454346,0.4472352347628437
日本の地域政党	101.01989800000001,0.7338765432098765
日本の反共主義者	20.33287,0.44727864856833344
1998年没	19.8845,0.4472352347628437
1984年没	18.787685,0.4472352347628437
1994年没	18.741013,0.4472352347628437
1941年生	21.111177,0.45645331879429574
2011年日本の選挙	90.56813,0.7057715310932676
1913年生	20.454346,0.45645331879429574
1926年生	19.8845,0.45645331879429574
1953年生	19.873268,0.45645331879429574
日本の都市計画家	64.160201,0.6177238153095708
1942年生	18.741013,0.45645331879429574
1899年生	18.787685,0.4651676480665819
日本の都市計画事業	62.649665,0.626489402488426
2006年開業の施設	20.46643,0.4802453122717732
大阪市	106.827417,0.7883448002400548
被差別部落	20.33287,0.4873941703981689
日本青年会議所の人物	74.391414,0.6826858549811385
日本の労働組合	43.58738,0.5805856748357958
東京都出身の人物	20.33287,0.49861763045839047
日本の総務官僚	65.456612,0.6625006476926868
日本の地理一覧	20.529457,0.5069789166095108
1943年の法	19.439184,0.5051418351051102
日本の建築家	40.984445,0.5848334866784541
東京大学出身の人物	107.22602800000001,0.8251055928855165
アナウンサー	60.693870000000004,0.6670123456790125
日本の経産官僚	69.80221800000001,0.704798848367722
関西大学の教員	72.15685500000001,0.7136079014489025
日本の政党政治	76.50437099999999,0.7319830354080932
日本のその他専門教育を施す学科設置高等学校	26.722027,0.556255151847208
日本の理数に関する学科設置高等学校	26.722027,0.556255151847208
新潟県	47.51004,0.6311111111111112
戦時下の日本	19.439184,0.540148821904403
維新の党の人物	97.75648,0.8257176647519433
日本維新の会の人物	97.75648,0.8282124245028326
鉄道	50.223915,0.6625925925925926
2006年竣工の建築物	20.46643,0.5631967769742989
近畿地方	84.767669,0.7950556728307379
建築	45.925754,0.6597222222222222
大阪府の学校	40.925712000000004,0.6441250000000001
日本の地方自治	41.772697,0.6483479789144547
日本の皇室	24.415699,0.5881508603536109
フリーアナウンサー	23.27006,0.5867050325788752
人物	45.460546,0.6666666666666666
堺市出身の人物	73.0172,0.7694461909373929
1955年竣工の建築物	20.15542,0.5823255465460557
日本の国土交通官僚	34.954422,0.6350899122924525
1960年竣工の建築物	18.837784,0.5823255465460557
奈良県の地理	104.84089399999999,0.888442371649234
自由民主党の人物	77.42361,0.7930938616326587
日本の都市計画官僚	39.242031,0.6578428035783179
日本の弁護士	20.33287,0.5921205228215994
日本の大学博物館	20.15542,0.6100066691337838
政府	33.904144,0.6603009259259259
浪速の名橋50選	25.11713,0.6318616924939986
大阪市立大学の教員	46.299313,0.7073117458097564
日本の外交官	28.544197,0.6444216795896884
2014年日本の選挙	49.15105,0.7197620029109332
静岡県出身の人物	48.417465,0.719465690372085
日本の女性ファッションモデル	35.029102,0.6788931331625799
群馬県出身の人物	46.299313,0.719465690372085
日本の市町村	20.464527,0.6311111111111112
ニュースアナウンサー	23.27006,0.6414751654651164
日本の町・字	20.33641,0.6311111111111112
日本の大使	30.101368,0.6674074433098881
東京都	19.439184,0.6311111111111112
堺市長	89.57620299999999,0.8862915586062529
平成時代の政治	28.184177,0.6709864738056199
競馬アナウンサー	23.27006,0.6545383386738398
大阪産業大学の教員	39.70085,0.7136079014489025
落語家	18.741013,0.6407777777777779
競艇に関係する人物	35.790405,0.704799685878456
特別区	30.874153,0.6879756718457416
広島県出身の人物	39.70085,0.719465690372085
2013年日本の選挙	35.689545,0.7057715310932676
大阪市長選挙	93.72201,0.9134027961971665
労働	43.58738,0.7395833333333333
書籍	20.710203,0.6612037037037037
日本の厚生労働官僚	28.544197,0.6915836729943033
静岡市出身の人物	39.362312,0.7311825321978358
自動車	21.390987,0.6681481481481482
ローカルニュースキャスター	23.27006,0.6753856852548439
法	19.439184,0.6621913580246914
美術家	18.787685,0.6611111111111112
博物館	20.15542,0.6675631981187536
全国労働組合総連合	43.58738,0.7533895013255013
大阪府の自動車教習所	21.390987,0.6748796270620784
北海道大学の教員	30.04348,0.7059582806427183
ローカル局テレビの年末年始特番	33.109035,0.7173010706018519
千代田区	43.46511,0.7563139119298696
法政大学の教員	30.04348,0.7136079014489025
金融	23.095196,0.6899305555555555
1947年に廃止された法	19.439184,0.6833117599002787
自由民主党	41.772697,0.7678176770265743
大阪府知事	95.824125,0.9621808156149976
岡山市出身の人物	30.04348,0.7311825321978358
日本の随筆家	18.741013,0.6970783564517127
滋賀県出身の人物	25.0062,0.719465690372085
青森県出身の人物	24.91817,0.719465690372085
元落語家の人物	18.741013,0.6979174704218105
日本のイラストレーター	18.741013,0.6983942499356995
村野藤吾	20.15542,0.7066011354633264
岩手県出身の人物	23.459862,0.719465690372085
大阪市の文化	43.724586,0.7922806284293552
大阪市の歴史	51.170826000000005,0.8206375530924925
日本共産党	41.772697,0.7883325183475491
愛知県の組織	60.539120000000004,0.8594792470421809
山形県出身の人物	21.111177,0.719465690372085
静岡大学出身の人物	49.74714,0.8236410867126771
大阪工業大学の教員	18.787685,0.7136079014489025
京都府	63.753749,0.8758379999844119
阪神高速道路	76.098114,0.9206313610968223
日本維新の会の国会議員	53.550397000000004,0.8409826152227651
日本の判例	20.33287,0.7278835494740068
神戸芸術工科大学の教員	21.111177,0.7400833735210904
大阪芸術大学の教員	19.873268,0.7400833735210904
民主党	30.04348,0.7827656598293896
大阪市の教育	26.722027,0.7739126800411522
大阪大学出身の人物	39.829063,0.8236410867126771
淀川の橋	44.352878000000004,0.8437569635559555
大阪国際空港	75.027595,0.9544488110675298
愛知県の政治	60.539120000000004,0.9046423146719248
愛知県	50.324703,0.8758379999844119
福岡工業大学出身の人物	35.790405,0.8242131594364426
日本の都道府県	21.019604,0.7739389193720468
東京都の歴史	19.439184,0.7742931550649075
政令指定都市の市役所	35.094532,0.8312324245541839
日本のラグビー選手	20.33287,0.7807007598760669
新潟県	47.51004,0.8777432077819086
関西大学出身の人物	32.456005,0.8252428903392203
堺市	43.58738,0.8676454260973936
大阪市交通局	41.357275,0.8604083133542768
伊丹市長	70.643967,0.967705406325017
日本の内務官僚	39.242031,0.8568901148590456
大阪市長	40.21737,0.8605198643618541
京都市	24.415699,0.8059518361451368
宝塚市の歴史	35.689545,0.8464092473368913
大阪府の道路	44.902643,0.8813299751252667
一橋大学出身の人物	28.544197,0.8236410867126771
大阪市の交通	25.106785,0.8122003273367245
大阪市の地理	38.902785,0.8617296572549915
吹田市の教育	20.15542,0.799684374285551
廃止された日本の大都市行政区	20.856688,0.8046723143861454
廃止された日本の法律	19.439184,0.8014509943823745
兵庫県	39.33805,0.8758379999844119
中央大学出身の人物	25.0062,0.8252428903392203
日本の市区町村長選挙	35.689545,0.8635264895602837
維新の党の国会議員	28.544197,0.8392520741348022
大阪府の地理	40.438871000000006,0.888442371649234
兵庫県の地理	39.873148,0.8882544045781894
次世代の党の国会議員	25.0062,0.8363821619048638
都ホテルズ&リゾーツのホテル	19.9375,0.8187341800893776
京都府の地理	39.401105,0.8882544045781894
滋賀県の地理	39.401105,0.8882544045781894
近畿地方の鉄道路線	25.106785,0.8399082764676568
イングランドの行政区画	34.10735,0.8742655797515623
日本の地方自治関連法規	19.439184,0.8227704880269402
早稲田大学出身の人物	20.33287,0.8260666750614426
日本の都道府県知事選挙の立候補経験者	32.456005,0.872441717571159
宝塚市長	35.689545,0.8862915586062529
東京都交通局	21.472775,0.840492535012467
日本維新の会	28.184177,0.8683377185841883
イングランドの州	34.10735,0.8900530918451002
大阪市の橋	43.946690000000004,0.9258500583894622
伊藤忠商事の人物	39.829063,0.913107795621142
自由民主党の参議院議員	39.70085,0.9134094489454733
兵庫県の政治	35.689545,0.9046423146719248
大阪府の文化	23.014383,0.8633402947459419
大阪市の区	20.856688,0.8562251639660494
関西テレビの特別番組	33.109035,0.9017656273442858
静岡県の市町村長	28.544197,0.892595612859895
中之島	35.094532,0.917715634109225
大阪府の行政	35.094532,0.9196578086896051
